movie_id,title,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie
14662.0,Slums of Beverly Hills,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14709.0,Varsity Blues,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14729.0,The Long Riders,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14736.0,Love & Basketball,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14745.0,The Haunting of Molly Hartley,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14757.0,Osama,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14758.0,Good Dick,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14778.0,Last Orders,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14799.0,For Your Consideration,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14811.0,Fiddler on the Roof,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14823.0,London to Brighton,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14834.0,Not Easily Broken,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14836.0,Coraline,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14844.0,Chasing Liberty,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14846.0,Little Black Book,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14849.0,Dead Like Me: Life After Death,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14854.0,Lone Wolf McQuade,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14869.0,G.I. Joe: The Rise of Cobra,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14873.0,The Jungle Book 2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14877.0,September Dawn,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14902.0,1776,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
14914.0,Flash of Genius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14976.0,Rachel Getting Married,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005.0,One Night with the King,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15013.0,Wah-Wah,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15017.0,Blonde Ambition,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15028.0,Clockstoppers,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15037.0,Can't Hardly Wait,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15045.0,Fat Albert,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15049.0,Bon Cop Bad Cop,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15059.0,The Loss of Sexual Innocence,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15067.0,"The Good, The Bad, The Weird",1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15070.0,Undisputed,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15074.0,Extreme Ops,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15092.0,Crank: High Voltage,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15121.0,The Sound of Music,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
15122.0,Love Stinks,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15158.0,Phantasm II,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15173.0,Jonah: A VeggieTales Movie,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
15186.0,Full Frontal,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15189.0,Hotel for Dogs,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15198.0,"Mystery, Alaska",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15208.0,Bathory: Countess of Blood,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237.0,De-Lovely,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15239.0,The Toxic Avenger,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15250.0,This Christmas,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15256.0,200 Cigarettes,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15268.0,Street Fighter: The Legend of Chun-Li,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15301.0,Twilight Zone: The Movie,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15365.0,Witless Protection,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15373.0,Role Models,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15389.0,Metropolitan,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15394.0,Owning Mahowny,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15487.0,The Greatest Game Ever Played,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15489.0,Snow Day,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15511.0,VeggieTales: The Pirates Who Don't Do Anything,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
15512.0,Monsters vs Aliens,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15544.0,Extreme Movie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15556.0,At First Sight,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15568.0,Gracie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15581.0,Who's Your Caddy?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15582.0,Teen Wolf Too,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15624.0,Conversations with Other Women,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15639.0,Larry the Cable Guy: Health Inspector,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15644.0,Paparazzi,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15647.0,Kissing Jessica Stein,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15648.0,The Perfect Man,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
15655.0,The Tigger Movie,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15660.0,Mommie Dearest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15670.0,Madea Goes to Jail,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15673.0,Connie and Carla,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15699.0,Opal Dream,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15708.0,Latter Days,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15745.0,Made,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15765.0,What's Love Got to Do with It,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15797.0,Only the Strong,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15800.0,Trekkies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15875.0,Donovan's Reef,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15907.0,Duma,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15927.0,A Passage to India,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15976.0,The Bubble,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15983.0,Invasion U.S.A.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15992.0,Abandon,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16005.0,The Lucky Ones,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16016.0,Journey to Saturn,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16028.0,They,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16052.0,Selena,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16072.0,Gods and Generals,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16096.0,House Party 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16110.0,Thomas and the Magic Railroad,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16112.0,The Adventures of Elmo in Grouchland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16148.0,Zero Effect,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
16155.0,Safe Men,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16158.0,The Wood,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16161.0,Baby Boy,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16162.0,The Best Man,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16172.0,Simply Irresistible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16186.0,Diary of a Mad Black Woman,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16205.0,Jack Brooks: Monster Slayer,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16222.0,Whatever It Takes,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16232.0,Mr. 3000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16241.0,The Boys from Brazil,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16281.0,Creepshow,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16288.0,Creepshow 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16290.0,Jackass 3D,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16300.0,Down to Earth,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16320.0,Serenity,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16323.0,The Rose,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16337.0,The Texas Chainsaw Massacre 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16340.0,Rugrats in Paris,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16351.0,Ararat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16353.0,Ong Bak 2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16358.0,Eulogy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16363.0,The Best Little Whorehouse in Texas,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16388.0,The Brothers McMullen,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16406.0,Dick,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16428.0,Breakin' All the Rules,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16433.0,Grand Theft Parsons,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16441.0,The Beastmaster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16448.0,Waiting for Guffman,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16471.0,Modern Problems,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16508.0,Doug's 1st Movie,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16523.0,Where the Wild Things Are,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16538.0,"I Love You, Man",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16558.0,Duplicity,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16564.0,Winter in Wartime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16577.0,Astro Boy,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16608.0,The Proposition,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16614.0,Adventureland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16617.0,Mindhunters,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16619.0,Ordinary People,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16620.0,La Bamba,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16633.0,Somewhere in Time,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16642.0,Days of Heaven,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16643.0,Life or Something Like It,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16651.0,The Other Side of Heaven,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16653.0,The Singles Ward,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
16690.0,Return to Never Land,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16727.0,The Namesake,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16769.0,Coal Miner's Daughter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16781.0,Madea's Family Reunion,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16784.0,Welcome to Mooseport,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16857.0,The Dangerous Lives of Altar Boys,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16858.0,All That Jazz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16866.0,Planet 51,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16869.0,Inglourious Basterds,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16871.0,Drag Me to Hell,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16888.0,The Ladies Man,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16899.0,Easy Virtue,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16911.0,The Inhabited Island,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16988.0,How She Move,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16991.0,Observe and Report,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16995.0,State of Play,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16996.0,17 Again,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17043.0,The Crocodile Hunter: Collision Course,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17044.0,The Land Girls,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17047.0,Agent Cody Banks 2: Destination London,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17113.0,The Ballad of Jack and Rose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127.0,The Object of My Affection,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17130.0,Crossroads,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
17134.0,12 Rounds,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17139.0,Character,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17170.0,"Bright Lights, Big City",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17182.0,Eye for an Eye,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17186.0,Supercross,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17187.0,The Emperor's Club,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17202.0,Why Did I Get Married?,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17264.0,The Black Stallion,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17277.0,The Fall of the Roman Empire,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17287.0,Poultrygeist: Night of the Chicken Dead,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
17332.0,The Soloist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17334.0,The Other End of the Line,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17339.0,Force 10 from Navarone,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17345.0,Flywheel,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17379.0,Last Holiday,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17403.0,How to Deal,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17431.0,Moon,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17436.0,The Informers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17577.0,The Devil's Tomb,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17578.0,The Adventures of Tintin,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17610.0,Year One,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17622.0,Fifty Dead Men Walking,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17644.0,Barney's Great Adventure,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17654.0,District 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17663.0,Anne of Green Gables,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17707.0,Brokedown Palace,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17708.0,Corky Romano,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17709.0,Dudley Do-Right,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
17710.0,Hey Arnold! The Movie,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17711.0,The Adventures of Rocky & Bullwinkle,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
17734.0,Thirteen Conversations About One Thing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17768.0,A Funny Thing Happened on the Way to the Forum,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17795.0,My Fellow Americans,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17813.0,Alex & Emma,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17820.0,Show Boat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17834.0,A Simple Wish,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17880.0,Because of Winn-Dixie,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17908.0,My Dog Skip,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17917.0,Oliver!,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17926.0,Undiscovered,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17979.0,A Christmas Carol,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17994.0,Witchboard,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17995.0,DysFunktional Family,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18041.0,Gossip,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18045.0,The Dark Hours,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18065.0,Next Day Air,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18074.0,Duets,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18079.0,Nine Queens,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18126.0,Hannah Montana: The Movie,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
18147.0,Unaccompanied Minors,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18162.0,Land of the Lost,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18191.0,Edmond,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18206.0,Alone With Her,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18238.0,Lesbian Vampire Killers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
18239.0,The Twilight Saga: New Moon,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18240.0,The Proposal,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18254.0,Reds,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18276.0,Hoot,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18292.0,George Washington,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18320.0,The Young Victoria,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18357.0,The Country Bears,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18360.0,Night at the Museum: Battle of the Smithsonian,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18405.0,The Last House on the Left,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18442.0,Decoys,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18475.0,The Cookout,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18480.0,Brüno,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18487.0,The Taking of Pelham 1 2 3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18501.0,Gamer,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18516.0,Adam Resurrected,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18530.0,The Cry of the Owl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18533.0,Bronson,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18550.0,Fled,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18570.0,"Food, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18602.0,Morvern Callar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18615.0,Fur: An Imaginary Portrait of Diane Arbus,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18616.0,No Man's Land: The Rise of Reeker,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18632.0,A Dog's Breakfast,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18681.0,Eye of the Beholder,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18701.0,Being Julia,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18712.0,Sands of Iwo Jima,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18713.0,The Jerky Boys,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18734.0,L.I.E.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18736.0,The Lizzie McGuire Movie,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18777.0,Slow Burn,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18785.0,The Hangover,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18808.0,Highway,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18823.0,Clash of the Titans,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18828.0,Double Take,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18840.0,The White Countess,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
18841.0,The Lost Skeleton of Cadavra,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
18869.0,Jimmy and Judy,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18885.0,3 Ninjas Kick Back,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18886.0,Flight of the Intruder,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18892.0,Jawbreaker,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18900.0,In Cold Blood,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18923.0,A Home at the End of the World,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18925.0,Facing the Giants,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
