movie_id,original_language,overview,popularity,runtime,status,tagline,title,vote_average,vote_count,budget,revenue,release_date
243,en,"When record store owner Rob Gordon gets dumped by his girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. As Rob seeks out his former lovers to find out why they left, he keeps up his efforts to win Laura back.",23.982956,113.0,Released,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.",High Fidelity,7.0,628,30000000.0,47126295.0,2000-03-17
6933,en,"Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.",12.458131,87.0,Released,What will it sound like when you die?,One Missed Call,4.7,171,20000000.0,44513466.0,2008-01-04
17182,en,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",3.9963919999999997,101.0,Released,What do you do when justice fails?,Eye for an Eye,5.8,63,20000000.0,26792700.0,1996-01-12
8848,en,"Terry is a small-time car dealer trying to leave his shady past behind and start a family. Martine is a beautiful model from Terry's old neighbourhood who knows that Terry is no angel. When Martine proposes a foolproof plan to rob a bank, Terry recognises the danger but realises this may be the opportunity of a lifetime. As the resourceful band of thieves burrows its way into a safe-deposit vault at a Lloyds Bank, they quickly realise that, besides millions in riches, the boxes also contain secrets that implicate everyone from London's most notorious underworld gangsters to powerful government figures, and even the Royal Family. Although the heist makes headlines throughout Britain for several days, a government gag order eventually brings all reporting of the case to an immediate halt.",30.387753999999997,112.0,Released,,The Bank Job,6.6,697,20000000.0,64822796.0,2008-02-28
38,en,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",56.481487,108.0,Released,You can erase someone from your mind. Getting them out of your heart is another story.,Eternal Sunshine of the Spotless Mind,7.9,3652,20000000.0,72258126.0,2004-03-19
38303,en,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",19.962713,105.0,Released,What doesn't kill you... is going to marry your brother.,You Again,6.0,368,20000000.0,32005248.0,2010-09-24
1266,en,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",18.666876000000002,109.0,Released,Their city. Their rules. No prisoners.,Street Kings,6.3,363,20000000.0,65569869.0,2008-04-10
107985,en,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,55.964605000000006,109.0,Released,Good food. Fine ales. Total Annihilation.,The World's End,6.7,1778,20000000.0,46089287.0,2013-07-18
19901,en,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",28.019226,98.0,Released,"In 2019, The Most Precious Natural Resource... Is Us.",Daybreakers,6.0,634,20000000.0,51416464.0,2009-01-06
34016,en,"When he starts dating drop-dead gorgeous Molly, insecure airport security agent Kirk can't believe it. As his friends and family share their doubts about the relationship lasting, Kirk does everything he can to avoid losing Molly forever.",16.176976,104.0,Released,"When she's this hot, You get one shot.",She's Out of My League,5.9,525,20000000.0,49779728.0,2010-03-11
59860,en,Three young women vacationing in Paris find themselves whisked away to Monte Carlo after one of the girls is mistaken for a British heiress.,17.237143,109.0,Released,She's having the time of someone else's life.,Monte Carlo,6.0,593,20000000.0,17425000.0,2011-07-01
10069,en,"After the mysterious, brutal death of an old friend, a group of teenagers find themselves in possession of ""Stay Alive,"" an ultra-realistic 3-D videogame based on the spine-chilling true story of a 17th century noblewoman, known as ""The Blood Countess."" The gamers don't know anything about the game other than they're not supposed to have it... and they're dying to play it. Not able to resist temptation, the kids begin to play the grisly game but soon make a chilling connection -- they are each being murdered one-by-one in the same way as the characters they played in the game. As the line between the game world and the real world disappears, the teens must find a way to defeat the vicious and merciless Blood Countess, all the while trying to... stay alive.",4.34503,100.0,Released,You die in the game - you die for real.,Stay Alive,5.3,155,9000000.0,27105095.0,2006-03-24
12819,en,"Two mismatched wolves embark on a cross-country quest to get back home and restore peace in their pack after being relocated thousands of miles away by well-meaning park rangers. Quick-witted Humphrey (voice of Justin Long) likes to frolic with friends and play video games with squirrels; disciplined Kate (voice of Hayden Panettiere) likes to call the shots and hunt caribou. Normally, an omega wolf like Humphrey would never stand a chance with an alpha wolf like Kate, but when they're both transported halfway across the country they must work together to get back to their natural habitat. And it won't be easy either, because the one thing Humphrey and Kate can agree on is that they don't have anything in common. Perhaps by working together toward a common goal, however, the two contentious traveling companions will finally realize that even lone wolves can use a helping paw every once in a while.",12.300789,88.0,Released,A Pawsome 3D Adventure,Alpha and Omega,5.3,124,20000000.0,39300000.0,2010-09-17
9954,en,Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.,15.804814000000002,97.0,Released,Only the power of Hell can help them.,The Covenant,5.2,288,20000000.0,37597471.0,2006-09-08
25132,en,"A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",4.100942,89.0,Released,Not So TALL Tales From The Director Of 'Spy Kids',Shorts,5.1,44,40000000.0,28972508.0,2009-08-21
577,en,"Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role.",12.309714999999999,106.0,Released,All she wanted was a little attention.,To Die For,6.7,175,20000000.0,21284514.0,1995-05-20
328387,en,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",62.933899,96.0,Released,Are you a watcher or a player?,Nerve,7.1,2181,20000000.0,83707310.0,2016-07-27
12690,en,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,16.074397,115.0,Released,Feelings get you killed.,Appaloosa,6.3,299,20000000.0,20211394.0,2008-09-12
9945,en,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,17.016284,108.0,Released,From the Master of Evil. Comes a New Breed of Terror,Vampires,5.8,255,20000000.0,20268825.0,1998-04-15
539,en,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",93.06786600000001,109.0,Released,The master of suspense moves his cameras into the icy blackness of the unexplored!,Psycho,8.2,2320,806948.0,32000000.0,1960-06-16
13596,en,"When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.",17.145287,101.0,Released,It's funny what love can make you do...,My Best Friend's Girl,5.4,220,20000000.0,36620508.0,2008-09-19
226857,en,A privileged girl and a charismatic boy's instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,27.256849,103.0,Released,Say Goodbye to Innocence,Endless Love,6.7,542,20000000.0,34077920.0,2014-02-12
13159,en,"Georgia Rule follows a rebellious, uncontrollable teenager who is hauled off by her dysfunctional mother to spend the summer with her grandmother. Her journey will lead all three women to revelations of buried family secrets and an understanding that - regardless what happens - the ties that bind can never be broken.",7.878177,113.0,Released,"In this family, attitude doesn't skip a generation.",Georgia Rule,5.6,130,20000000.0,20819601.0,2007-05-11
47941,en,"In World War II era Los Angeles, the manager of the Culver Hotel leaves his nephew in charge for a weekend. The nephew changes the name to the Hotel Rainbow and overbooks with royalty, assassins, secret agents, Japanese tourists, and munchkins (from the cast of _Wizard of Oz, The (1939)_ ). Secret Service agent Bruce Thorpe and casting director Annie Clark find romance amidst the intrigue and confusion.",0.173964,98.0,Released,Who knew so many little people would throw such a huge party?,Under the Rainbow,4.9,7,20000000.0,2297493.0,1981-07-31
526,en,"Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",14.370110999999998,121.0,Released,No force in Heaven will release them. No power on Earth can save them.,Ladyhawke,6.8,260,20000000.0,18432000.0,1985-03-27
22796,en,"Simon Birch tells the story of Joe and Simon's heart-warming journey of friendship. Simon Birch was born with a condition that makes him much smaller than all the other kids in town. Now, due to his condition, Simon thinks God made him this way for a reason and highly believes in God. Together, Joe and Simon go on a journey of trust and friendship to find the answers to many things. Their friendship is put to the test when some unfortunate events happen.",11.090254,114.0,Released,Destiny has big plans for little Simon Birch.,Simon Birch,6.5,52,20000000.0,18253415.0,1998-09-11
2355,en,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,20.827779999999997,124.0,Released,Let in the unexpected.,Reign Over Me,7.1,334,20000000.0,22222308.0,2007-03-23
5915,en,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",43.644978,148.0,Released,Into the heart. Into the soul.,Into the Wild,7.8,3045,15000000.0,56255142.0,2007-09-11
9842,en,"A young guy short on luck, enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when his teacher has the same agenda.",8.244324,100.0,Released,Life's A Game. Learn How To Play.,School for Scoundrels,5.6,111,20000000.0,17807569.0,2006-09-29
61012,en,"Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand, Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",23.292761,94.0,Released,This Halloween prepare for a 3D ride through hell.,Silent Hill: Revelation 3D,5.0,432,20000000.0,52302796.0,2012-10-10
755,en,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",64.181668,108.0,Released,One night is all that stands between them and freedom. But it's going to be a hell of a night.,From Dusk Till Dawn,6.9,1603,19000000.0,25836616.0,1996-01-19
9089,en,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.",4.031585,103.0,Released,We'll do it every year..until we get it right,Home for the Holidays,6.3,39,20000000.0,22119269.0,1995-11-02
9470,cn,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",13.658985000000001,99.0,Released,So many gangsters...so little time.,Kung Fu Hustle,7.2,831,20000000.0,100914445.0,2004-02-10
18357,en,"For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",6.908351,88.0,Released,It's A Bear Getting The Family Together!,The Country Bears,4.3,20,35000000.0,16988996.0,2002-07-26
7979,en,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",10.446722,128.0,Released,There is a way to be good again.,The Kite Runner,7.3,394,20000000.0,73276047.0,2007-10-14
470,en,"This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",32.243357,124.0,Released,How much does life weigh?,21 Grams,7.2,918,20000000.0,60427839.0,2003-09-06
15644,en,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,9.149089,84.0,Released,One good shot deserves another.,Paparazzi,5.8,52,20000000.0,16605763.0,2004-09-03
9582,en,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",5.596835,101.0,Released,Boy meets girl. Boy meets girl's cousin.,A Guy Thing,5.3,83,20000000.0,17432163.0,2003-01-17
22074,en,"Michael Moore's Capitalism: A Love Story comes home to the issue he's been examining throughout his career: the disastrous impact of corporate dominance on the everyday lives of Americans (and by default, the rest of the world).",10.50098,120.0,Released,"Ask not what your C.E.O. can do for you, but what you can do for your C.E.O.",Capitalism: A Love Story,7.0,167,20000000.0,17436509.0,2009-09-06
2428,en,All-star epic retelling of Christ's life.,3.011205,199.0,Released,,The Greatest Story Ever Told,6.5,41,20000000.0,15473333.0,1965-02-15
290751,en,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",15.012236999999999,111.0,Released,The truth lies in the most unexpected places.,Secret in Their Eyes,6.2,336,19500000.0,34854990.0,2015-10-14
13805,en,"In DISASTER MOVIE, the filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.",16.238961,87.0,Released,Your favorite movies are going to be destroyed.,Disaster Movie,3.0,240,25000000.0,14109284.0,2008-08-29
4597,en,"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",15.21229,88.0,Released,Who will be the last man standing?,Armored,5.5,208,20000000.0,22942221.0,2009-12-04
9414,en,"An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.",6.397042,97.0,Released,"He’s on a mission so secret, even he doesn’t know about it.",The Man Who Knew Too Little,6.5,125,20000000.0,13801755.0,1997-11-14
63492,en,"Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",19.220789,106.0,Released,Ally's looking for the best ex of her life.,What's Your Number?,6.2,671,20000000.0,30426096.0,2011-09-30
81796,en,"Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",35.232278,95.0,Released,Take no prisoners.,Lockout,5.8,715,20000000.0,32204030.0,2012-04-12
10710,en,A man becomes increasingly jealous of his friend's newfound success.,9.842771,99.0,Released,"Success didn’t go to his head, it went to his neighbor.",Envy,4.8,139,40000000.0,14566246.0,2004-04-30
15092,en,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,35.542809000000005,96.0,Released,"Stay Charged, Stay Alive!",Crank: High Voltage,5.9,861,20000000.0,34560577.0,2009-04-16
15005,en,"This amazing biblical drama chronicles the brave and historic legend of Hadassah, a Jewish orphan with exceptional beauty who rises to become Queen Esther of Persia and saves Persian Jews from genocide. By revealing her heritage to the king, Esther thwarts the evil prime minister's plan to annihilate all Jews in the Persian Empire. The annual festival of Purim is inspired by her heroism.",3.476925,123.0,Released,Feel The Touch Of Destiny,One Night with the King,6.1,12,20000000.0,13391174.0,2006-10-13
8198,en,"A stylish political thriller where love and war collide in Southeast Asia. Set in early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, these three only sink deeper into a world of drugs, passion, and betrayal where nothing is as it seems.",5.133744,101.0,Released,,The Quiet American,6.4,81,30000000.0,27674124.0,2002-11-22
6963,en,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",14.031376999999999,101.0,Released,Dave Spritz is about to take his best shot . . . at life,The Weather Man,6.0,289,20000000.0,12482775.0,2005-10-20
15070,en,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",17.227376,96.0,Released,Two Enemies ... The Mob ... The Ultimate Showdown.,Undisputed,6.1,139,20000000.0,12398628.0,2002-08-23
17134,en,"When New Orleans cop Danny Fisher prevents a brilliant thief from successfully carrying out his latest heist, the thief's girlfriend is accidentally killed. Hungry for revenge, the criminal mastermind breaks out of prison and kidnaps Danny's fiancee. To save her, Danny must successfully navigate his way through an elaborate series of tasks and puzzles, or else watch the love of his life die.",15.66135,108.0,Released,Survive all 12,12 Rounds,5.7,220,20000000.0,17280326.0,2009-03-19
41402,en,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,19.705311,116.0,Released,Innocence dies. Abby doesn't.,Let Me In,6.7,641,20000000.0,24145613.0,2010-10-01
146198,en,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,29.371987,115.0,Released,The Code on the Street is Never Black & White,Triple 9,5.6,797,20000000.0,12639297.0,2016-02-19
2639,en,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",11.352692999999999,96.0,Released,Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...,Deconstructing Harry,7.3,187,20000000.0,10686841.0,1997-08-26
10563,en,Oscar and Peter land a career-making opportunity when a Chicago tycoon chooses them to compete for the design of a cultural center. The tycoon mistakenly believes that Oscar is gay and has him spy on his mistress Amy. Oscar goes along with it and ends up falling in love with Amy.,7.553773,98.0,Released,All's fair in the war of love.,Three to Tango,5.4,62,20000000.0,10570375.0,1999-10-22
295964,en,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",30.477114,100.0,Released,Never underestimate a man with everything to lose.,Burnt,6.3,950,20000000.0,36606743.0,2015-10-02
5971,en,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,9.927017999999999,106.0,Released,Escaped convicts disguised as priests. It'll take a miracle to get away with this one.,We're No Angels,5.6,105,20000000.0,10555348.0,1989-12-15
9716,en,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,12.379781,101.0,Released,,Everyone Says I Love You,6.5,147,20000000.0,34600000.0,1996-12-06
11835,en,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",12.643703,105.0,Released,Protect what's yours.,Death Sentence,6.5,297,20000000.0,16974459.0,2007-08-31
26171,en,"Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.",15.440465,99.0,Released,Frank's travelling light but carrying excess baggage.,Everybody's Fine,6.5,284,21000000.0,9208876.0,2009-12-04
31117,en,"Following on from the plot of the last movie, babies can communicate with each other using 'baby talk', and have an innate knowledge of the secrets of the universe. The baby geniuses become involved in a scheme by media mogul Bill Biscane (Jon Voight). Helping the geniuses is a legendary superbaby named Kahuna. He joins up with several other babies in an attempt to stop Biscane, who intends to use a state-of-the-art satellite system to control the world's population.",5.886228,88.0,Released,Meet the new generation of superheroes.,Superbabies: Baby Geniuses 2,1.9,35,20000000.0,9355369.0,2004-08-27
9074,en,"Special Agent Derrick Vann is a man out to get the man who killed his partner but a case of mistaken identity leads him to Andy Fidler, a salesman with too many questions and a knack of getting in Vanns way",6.925644999999999,83.0,Released,One guy walks the walk. The other talks and talks.,The Man,5.4,133,20000000.0,12382362.0,2005-09-08
14396,en,"Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants. When he finds himself entangled in a government conspiracy, Jake and his pursuers become convinced that he is an undercover agent.",9.361460000000001,84.0,Released,,Code Name: The Cleaner,4.7,78,20000000.0,10337477.0,2007-01-05
15673,en,"After accidentally witnessing a mafia hit in the Windy City, gal pals Connie and Carla skip town for L.A., where they go way undercover as singers working the city's dinner theater circuit ... as drag queens. Now, it's not enough that they become big hits on the scene; things get extra-weird when Connie meets Jeff -- a guy she'd like to be a woman with",6.102663,98.0,Released,"When you follow your dream, there's no telling what you'll become.",Connie and Carla,6.4,24,20000000.0,11341016.0,2004-04-16
42618,en,"Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.",0.7091430000000001,149.0,Released,Love is what it's all about!,Sweet Charity,6.5,15,8000000.0,20000000.0,1969-01-01
171274,en,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",45.742217,148.0,Released,"Under the paving stones, the beach!",Inherent Vice,6.5,833,20000000.0,11110975.0,2014-12-25
109417,en,"A down-on-his-luck coach is hired to prepare a team of the best American dancers for an international tournament that attracts all the best crews from around the world, but the Americans haven't won in fifteen years.",8.237336,110.0,Released,The World is watching,Battle of the Year,5.9,88,20000000.0,16549477.0,2013-09-21
13948,en,"In An American Carol a cynical, Anti-American Hollywood filmmaker sets out on a crusade to abolish the 4th of July holiday. He is visited by three spirits who take him on a hilarious journey in an attempt to show him the true meaning of America.",2.6053740000000003,83.0,Released,Laugh like you're country depends on it.,An American Carol,4.1,20,20000000.0,7000000.0,2008-10-03
106747,en,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,29.072964000000002,107.0,Released,Trained to kill. Left for dead. Back for more.,Machete Kills,5.3,631,12000000.0,15008161.0,2013-09-12
10929,en,"Desperate for companionship, the repressed Willard befriends a group of rats that inhabit his late father's deteriorating mansion. In these furry creatures, Willard finds temporary refuge from daily abuse at the hands of his bedridden mother and his father's old partner, Frank. Soon it becomes clear that the brood of rodents is ready and willing to exact a vicious, deadly revenge on anyone who dares to bully their sensitive new master.",1.3225280000000001,100.0,Released,"When the cat's away, the rats will play.",Willard,5.8,82,22000000.0,6882696.0,2003-03-14
14220,en,"With the ratings dropping for a wilderness-themed TV show, two animal fans go to the Andes in search of Bigfoot.",4.9613059999999995,87.0,Released,This ain't March of the Penguins.,Strange Wilderness,4.7,69,20000000.0,6947084.0,2008-02-01
256962,en,An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,12.232047999999999,106.0,Released,Believe the impossible.,Little Boy,7.0,185,20000000.0,6420319.0,2015-04-23
48231,en,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",27.133277000000003,99.0,Released,Why deny what you desire the most.,A Dangerous Method,6.2,571,15000000.0,27462041.0,2011-09-30
3509,en,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,26.093042999999998,100.0,Released,Everything Is Not Going To Be OK,A Scanner Darkly,6.8,532,8700000.0,7659918.0,2006-05-25
12142,en,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.",9.292987,96.0,Released,Can mankind defeat the army of darkness unleashed by an ancient evil cult?,Alone in the Dark,3.1,173,20000000.0,10442808.0,2005-01-28
23367,en,A high school social outcast and the popular girl bond through a shared love of music.,7.716606,111.0,Released,Band Together,Bandslam,5.4,126,20000000.0,5210988.0,2009-08-06
10740,en,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",7.698075,100.0,Released,Be careful what you wish for.,Birth,5.9,179,20000000.0,14603001.0,2004-09-08
241239,en,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",37.629309,125.0,Released,The result is never in question. Just the path you take to get there.,A Most Violent Year,6.5,546,20000000.0,12007070.0,2014-12-30
3902,en,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",13.032308,135.0,Released,All I Can Do Is Be Me Whoever That Is,I'm Not There.,6.6,195,20000000.0,4001121.0,2007-10-01
77948,en,"A young American uncovers a conspiracy during his attempt to save his family, that was kidnapped while on vacation in Spain.",15.131867000000002,93.0,Released,Be careful who you trust.,The Cold Light of Day,4.8,271,20000000.0,16863583.0,2012-04-04
21755,en,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",10.218307000000001,114.0,Released,They'd never let the truth come between them.,The Brothers Bloom,6.8,203,20000000.0,5530764.0,2008-09-09
4960,en,"A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.",12.761175999999999,124.0,Released,,"Synecdoche, New York",7.4,278,21000000.0,4383538.0,2008-10-24
128,ja,"Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",60.732738,134.0,Released,The Fate Of The World Rests On The Courage Of One Warrior.,Princess Mononoke,8.2,1983,26500000.0,159375308.0,1997-07-12
16608,en,"Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.",14.617944,104.0,Released,This land will be civilized.,The Proposition,7.1,218,2000000.0,5048693.0,2005-10-06
